student_id,course_id,chapter_id,time_spent,score,completed
330,C103,6,23.71,18.07,0
330,C103,7,47.06,31.93,0
330,C103,8,15.82,31.07,0
331,C102,1,24.57,31.4,0
331,C102,2,26.51,18.63,0
331,C102,3,33.59,17.3,0
331,C102,4,34.57,12.2,0
331,C102,5,32.87,25.84,0
331,C102,6,25.55,0.99,0
331,C102,7,73.74,9.09,0
331,C102,8,33.95,38.3,0
331,C102,9,76.35,4.47,0
331,C102,10,40.34,12.53,0
331,C102,11,28.78,12.34,0
331,C102,12,21.92,22.52,0
332,C101,1,47.16,22.18,0
332,C101,2,40.89,14.36,0
332,C101,3,49.38,17.11,0
332,C101,4,21.94,15.99,0
332,C101,5,25.58,8.0,0
332,C101,6,10.64,41.45,0
332,C101,7,45.57,25.87,0
332,C101,8,48.62,2.07,0
332,C101,9,22.84,59.76,0
332,C101,10,56.77,20.88,0
333,C101,1,20.1,52.09,0
333,C101,2,19.37,15.12,0
333,C101,3,26.97,30.61,0
333,C101,4,15.86,44.59,0
333,C101,5,16.34,33.87,0
333,C101,6,32.7,49.32,0
333,C101,7,38.1,39.19,0
333,C101,8,29.53,67.3,0
333,C101,9,21.55,39.16,0
333,C101,10,14.42,39.17,0
334,C102,1,30.4,69.91,1
334,C102,2,8.53,71.75,1
334,C102,3,18.82,45.99,1
334,C102,4,18.61,66.04,1
334,C102,5,11.79,73.07,1
334,C102,6,10.85,45.48,1
334,C102,7,24.76,19.46,1
334,C102,8,21.88,82.6,1
334,C102,9,40.07,56.96,1
334,C102,10,29.11,58.99,1
334,C102,11,24.74,50.37,1
334,C102,12,22.59,63.57,1
335,C101,1,29.68,33.03,0
335,C101,2,38.86,17.91,0
335,C101,3,45.18,41.72,0
335,C101,4,42.29,54.14,0
335,C101,5,30.72,38.72,0
335,C101,6,40.65,57.31,0
335,C101,7,25.88,9.45,0
335,C101,8,43.77,29.75,0
335,C101,9,23.65,15.09,0
335,C101,10,24.83,12.87,0
336,C101,1,16.38,65.63,1
336,C101,2,19.73,80.94,1
336,C101,3,29.95,55.07,1
336,C101,4,13.03,62.03,1
336,C101,5,20.73,58.59,1
336,C101,6,16.47,72.48,1
336,C101,7,29.07,26.56,1
336,C101,8,20.43,62.99,1
336,C101,9,20.39,78.15,1
336,C101,10,25.34,86.8,1
337,C103,1,28.03,65.22,1
337,C103,2,19.12,73.94,1
337,C103,3,33.0,37.48,1
337,C103,4,21.47,60.33,1
337,C103,5,13.53,80.21,1
337,C103,6,19.27,91.58,1
337,C103,7,18.13,35.0,1
337,C103,8,19.13,77.91,1
338,C103,1,27.15,30.68,0
338,C103,2,15.12,52.43,0
338,C103,3,25.72,26.41,0
338,C103,4,28.71,32.86,0
338,C103,5,37.77,65.95,0
338,C103,6,11.72,33.61,0
338,C103,7,18.16,23.9,0
338,C103,8,30.89,41.38,0
339,C103,1,11.94,60.42,0
339,C103,2,19.75,48.63,0
339,C103,3,35.6,19.59,0
339,C103,4,14.92,62.97,0
339,C103,5,27.46,64.2,0
339,C103,6,26.86,50.6,0
339,C103,7,22.41,29.6,0
339,C103,8,24.01,77.75,0
340,C101,1,34.59,60.58,0
340,C101,2,17.45,53.37,0
340,C101,3,36.12,25.02,0
340,C101,4,19.95,48.53,0
340,C101,5,35.12,20.41,0
340,C101,6,32.07,37.57,0
340,C101,7,23.85,46.21,0
340,C101,8,28.46,70.44,0
340,C101,9,28.98,82.52,0
340,C101,10,27.14,49.27,0
341,C103,1,35.28,35.11,0
341,C103,2,19.52,42.17,0
341,C103,3,19.92,32.58,0
341,C103,4,9.26,47.6,0
341,C103,5,32.14,39.65,0
341,C103,6,38.89,24.89,0
341,C103,7,47.32,37.95,0
341,C103,8,10.68,87.46,0
342,C102,1,19.37,20.0,0
342,C102,2,25.37,39.2,0
342,C102,3,42.01,24.43,0
342,C102,4,33.16,35.29,0
342,C102,5,9.72,38.87,0
342,C102,6,5.77,46.41,0
342,C102,7,32.14,29.04,0
342,C102,8,39.38,26.88,0
342,C102,9,37.07,34.61,0
342,C102,10,43.38,35.63,0
342,C102,11,19.71,51.42,0
342,C102,12,23.4,28.49,0
343,C101,1,29.42,55.44,0
343,C101,2,10.61,35.66,0
343,C101,3,51.02,25.47,0
343,C101,4,42.91,34.2,0
343,C101,5,28.03,44.2,0
343,C101,6,30.86,29.45,0
343,C101,7,49.94,17.01,0
343,C101,8,23.78,27.39,0
343,C101,9,43.34,0.0,0
343,C101,10,33.81,35.82,0
344,C101,1,40.91,25.6,0
344,C101,2,44.37,0.0,0
344,C101,3,72.52,4.93,0
344,C101,4,45.57,29.58,0
344,C101,5,26.25,28.37,0
344,C101,6,32.32,0.0,0
344,C101,7,70.06,4.56,0
344,C101,8,26.52,12.42,0
344,C101,9,40.45,17.61,0
344,C101,10,43.86,0.0,0
345,C103,1,30.24,60.07,0
345,C103,2,30.26,47.88,0
345,C103,3,47.59,16.23,0
345,C103,4,28.87,29.08,0
345,C103,5,37.78,52.23,0
345,C103,6,35.23,49.41,0
345,C103,7,37.07,16.92,0
345,C103,8,23.86,36.32,0
346,C102,1,36.25,23.01,0
346,C102,2,29.57,47.28,0
346,C102,3,23.66,45.87,0
346,C102,4,26.4,6.6,0
346,C102,5,30.69,37.48,0
346,C102,6,28.36,51.84,0
346,C102,7,50.99,27.63,0
346,C102,8,33.53,35.41,0
346,C102,9,46.41,14.79,0
346,C102,10,30.51,37.95,0
346,C102,11,37.06,24.32,0
346,C102,12,12.21,39.33,0
347,C103,1,37.88,26.88,0
347,C103,2,35.06,81.45,0
347,C103,3,34.78,17.72,0
347,C103,4,21.88,46.15,0
347,C103,5,30.07,37.07,0
347,C103,6,38.43,29.22,0
347,C103,7,23.29,41.69,0
347,C103,8,6.12,42.88,0
348,C103,1,16.43,49.69,1
348,C103,2,16.18,65.74,1
348,C103,3,25.63,50.96,1
348,C103,4,10.78,91.81,1
348,C103,5,17.85,77.4,1
348,C103,6,13.05,85.8,1
348,C103,7,23.34,47.11,1
348,C103,8,11.37,51.55,1
349,C101,1,19.49,38.83,0
349,C101,2,17.97,62.12,0
349,C101,3,29.51,33.25,0
349,C101,4,22.99,22.87,0
349,C101,5,11.66,56.68,0
349,C101,6,17.25,67.49,0
349,C101,7,41.68,41.61,0
349,C101,8,36.74,50.39,0
349,C101,9,27.82,42.87,0
349,C101,10,41.57,81.39,0
350,C101,1,30.4,62.56,0
350,C101,2,25.61,32.32,0
350,C101,3,48.24,28.9,0
350,C101,4,28.57,29.65,0
350,C101,5,11.51,45.71,0
350,C101,6,35.05,38.78,0
350,C101,7,53.29,21.07,0
350,C101,8,17.46,41.16,0
350,C101,9,26.19,53.72,0
350,C101,10,19.97,62.69,0
351,C103,1,16.28,85.25,1
351,C103,2,10.69,82.63,1
351,C103,3,30.51,52.97,1
351,C103,4,16.41,22.19,1
351,C103,5,12.97,57.11,1
351,C103,6,11.12,68.33,1
351,C103,7,22.45,36.09,1
351,C103,8,10.68,55.77,1
352,C101,1,15.8,49.98,0
352,C101,2,17.19,62.79,0
352,C101,3,33.49,8.02,0
352,C101,4,27.17,79.25,0
352,C101,5,13.17,43.12,0
352,C101,6,17.23,46.36,0
352,C101,7,31.92,19.0,0
352,C101,8,12.72,80.79,0
352,C101,9,14.0,76.35,0
352,C101,10,22.67,30.56,0
353,C101,1,22.28,44.06,0
353,C101,2,25.08,58.01,0
353,C101,3,40.25,45.71,0
353,C101,4,26.34,30.26,0
353,C101,5,19.53,95.04,0
353,C101,6,28.79,86.43,0
353,C101,7,45.57,36.35,0
353,C101,8,25.52,50.35,0
353,C101,9,9.76,51.17,0
353,C101,10,32.55,41.9,0
354,C101,1,31.49,34.12,0
354,C101,2,20.84,32.5,0
354,C101,3,30.07,18.97,0
354,C101,4,17.17,69.06,0
354,C101,5,17.04,49.66,0
354,C101,6,20.42,65.45,0
354,C101,7,47.51,40.49,0
354,C101,8,27.03,44.3,0
354,C101,9,14.78,76.92,0
354,C101,10,18.32,57.72,0
355,C103,1,16.82,72.4,1
355,C103,2,25.9,82.75,1
355,C103,3,27.73,25.03,1
355,C103,4,17.16,59.97,1
355,C103,5,21.04,50.93,1
355,C103,6,7.51,63.89,1
355,C103,7,44.54,42.53,1
355,C103,8,24.83,65.42,1
356,C101,1,32.26,53.49,0
356,C101,2,22.05,35.62,0
356,C101,3,34.88,34.85,0
356,C101,4,22.02,52.27,0
356,C101,5,28.22,60.06,0
356,C101,6,35.14,48.73,0
356,C101,7,26.2,28.25,0
356,C101,8,24.98,20.02,0
356,C101,9,36.01,49.69,0
356,C101,10,27.75,68.04,0
357,C103,1,36.67,31.53,0
357,C103,2,28.89,21.6,0
357,C103,3,63.26,18.36,0
357,C103,4,37.96,5.05,0
357,C103,5,42.89,48.96,0
357,C103,6,31.78,29.77,0
357,C103,7,50.28,45.01,0
357,C103,8,12.69,44.91,0
358,C101,1,32.25,25.52,0
358,C101,2,27.83,29.08,0
358,C101,3,36.43,29.78,0
358,C101,4,13.05,37.33,0
358,C101,5,28.94,11.67,0
358,C101,6,34.66,5.88,0
358,C101,7,49.13,5.26,0
358,C101,8,37.46,15.37,0
358,C101,9,27.59,33.65,0
358,C101,10,24.11,28.37,0
359,C102,1,43.67,47.28,0
359,C102,2,69.67,22.17,0
359,C102,3,63.6,0.0,0
359,C102,4,54.16,32.45,0
359,C102,5,30.26,39.36,0
359,C102,6,33.02,13.94,0
359,C102,7,59.84,3.24,0
359,C102,8,48.37,4.97,0
359,C102,9,23.45,7.16,0
359,C102,10,45.22,11.55,0
359,C102,11,19.87,11.72,0
359,C102,12,35.7,3.09,0
360,C101,1,57.77,12.97,0
360,C101,2,30.26,20.37,0
360,C101,3,46.1,23.46,0
360,C101,4,44.63,21.29,0
360,C101,5,19.93,44.99,0
360,C101,6,32.83,51.83,0
360,C101,7,25.48,19.21,0
360,C101,8,55.6,20.58,0
360,C101,9,31.36,30.31,0
360,C101,10,27.59,21.2,0
361,C103,1,22.96,55.7,0
361,C103,2,33.49,41.03,0
361,C103,3,51.36,22.2,0
361,C103,4,21.54,28.23,0
361,C103,5,29.04,21.38,0
361,C103,6,24.19,29.53,0
361,C103,7,64.1,0.0,0
361,C103,8,27.29,63.16,0
362,C101,1,32.87,45.2,0
362,C101,2,20.43,10.08,0
362,C101,3,41.2,21.38,0
362,C101,4,19.26,36.22,0
362,C101,5,41.55,79.78,0
362,C101,6,28.17,36.73,0
362,C101,7,29.1,33.82,0
362,C101,8,41.88,40.0,0
362,C101,9,5.44,53.76,0
362,C101,10,34.9,19.92,0
363,C103,1,29.84,43.37,0
363,C103,2,19.1,59.71,0
363,C103,3,35.42,14.8,0
363,C103,4,8.22,63.38,0
363,C103,5,31.27,45.79,0
363,C103,6,22.13,36.54,0
363,C103,7,29.61,25.33,0
363,C103,8,7.61,33.43,0
364,C103,1,34.73,37.05,0
364,C103,2,36.51,57.88,0
364,C103,3,53.48,29.8,0
364,C103,4,28.98,22.94,0
364,C103,5,35.99,62.84,0
364,C103,6,32.16,66.41,0
364,C103,7,28.62,13.56,0
364,C103,8,37.09,41.61,0
365,C101,1,19.02,47.37,0
365,C101,2,17.76,37.4,0
365,C101,3,21.48,49.99,0
365,C101,4,24.68,65.84,0
365,C101,5,8.15,55.02,0
365,C101,6,11.31,78.04,0
365,C101,7,24.96,29.4,0
365,C101,8,19.31,50.79,0
365,C101,9,28.57,49.37,0
365,C101,10,10.2,28.1,0
366,C103,1,22.09,20.14,0
366,C103,2,37.96,51.58,0
366,C103,3,40.52,41.36,0
366,C103,4,33.19,29.23,0
366,C103,5,17.77,53.84,0
366,C103,6,30.78,44.12,0
366,C103,7,33.11,33.79,0
366,C103,8,20.34,40.04,0
367,C101,1,14.28,38.66,1
367,C101,2,11.89,77.17,1
367,C101,3,29.03,40.22,1
367,C101,4,15.21,69.54,1
367,C101,5,13.13,66.84,1
367,C101,6,13.85,48.79,1
367,C101,7,23.58,37.75,1
367,C101,8,18.02,65.79,1
367,C101,9,5.0,50.14,1
367,C101,10,15.93,84.83,1
368,C102,1,35.3,49.31,0
368,C102,2,18.83,32.79,0
368,C102,3,41.27,12.87,0
368,C102,4,24.52,15.9,0
368,C102,5,63.86,39.55,0
368,C102,6,45.78,34.26,0
368,C102,7,32.29,21.87,0
368,C102,8,45.45,14.08,0
368,C102,9,44.25,37.45,0
368,C102,10,54.15,20.61,0
368,C102,11,21.23,21.46,0
368,C102,12,49.5,0.0,0
369,C103,1,40.58,6.4,0
369,C103,2,39.51,27.22,0
369,C103,3,51.86,0.0,0
369,C103,4,66.27,0.0,0
369,C103,5,25.5,29.6,0
369,C103,6,34.36,12.09,0
369,C103,7,65.46,19.53,0
369,C103,8,35.03,35.84,0
370,C103,1,49.9,0.0,0
370,C103,2,58.03,14.23,0
370,C103,3,50.79,14.69,0
370,C103,4,51.67,21.73,0
370,C103,5,26.15,4.84,0
370,C103,6,39.76,11.48,0
370,C103,7,69.67,0.0,0
370,C103,8,44.25,7.75,0
371,C103,1,24.1,27.04,0
371,C103,2,5.0,19.74,0
371,C103,3,38.7,25.5,0
371,C103,4,23.43,27.03,0
371,C103,5,48.5,45.18,0
371,C103,6,41.66,22.76,0
371,C103,7,53.84,17.84,0
371,C103,8,29.94,36.41,0
372,C103,1,45.8,31.24,0
372,C103,2,36.89,55.48,0
372,C103,3,56.39,8.34,0
372,C103,4,35.12,46.4,0
372,C103,5,39.67,16.94,0
372,C103,6,23.88,48.56,0
372,C103,7,38.11,19.43,0
372,C103,8,46.65,32.93,0
373,C102,1,22.19,36.82,0
373,C102,2,17.42,28.12,0
373,C102,3,50.52,34.21,0
373,C102,4,38.34,21.11,0
373,C102,5,43.68,27.33,0
373,C102,6,18.44,29.24,0
373,C102,7,62.07,22.87,0
373,C102,8,31.49,56.38,0
373,C102,9,16.4,12.54,0
373,C102,10,14.47,37.41,0
373,C102,11,33.1,54.97,0
373,C102,12,33.91,25.76,0
374,C102,1,28.05,16.95,0
374,C102,2,51.37,49.82,0
374,C102,3,42.37,34.17,0
374,C102,4,33.37,39.92,0
374,C102,5,21.31,51.02,0
374,C102,6,30.46,29.88,0
374,C102,7,53.25,30.95,0
374,C102,8,33.55,62.9,0
374,C102,9,27.19,46.78,0
374,C102,10,34.28,31.15,0
374,C102,11,27.48,43.91,0
374,C102,12,18.39,76.79,0
375,C101,1,20.11,42.01,0
375,C101,2,43.87,6.91,0
375,C101,3,60.34,29.54,0
375,C101,4,35.09,61.28,0
375,C101,5,15.07,32.71,0
375,C101,6,49.23,35.67,0
375,C101,7,50.75,11.96,0
375,C101,8,40.69,34.53,0
375,C101,9,42.56,37.9,0
375,C101,10,23.41,18.88,0
376,C103,1,28.44,44.07,0
376,C103,2,33.81,67.94,0
376,C103,3,51.06,19.82,0
376,C103,4,33.8,19.27,0
376,C103,5,32.01,45.76,0
376,C103,6,33.88,16.94,0
376,C103,7,38.9,14.72,0
376,C103,8,33.44,46.74,0
377,C103,1,31.31,25.4,0
377,C103,2,13.62,10.73,0
377,C103,3,44.62,7.53,0
377,C103,4,37.28,20.82,0
377,C103,5,28.56,29.65,0
377,C103,6,55.17,47.82,0
377,C103,7,30.1,21.26,0
377,C103,8,32.96,25.56,0
378,C102,1,30.54,38.7,0
378,C102,2,23.72,22.98,0
378,C102,3,39.69,26.63,0
378,C102,4,35.26,49.22,0
378,C102,5,24.55,40.68,0
378,C102,6,38.82,53.91,0
378,C102,7,43.51,22.07,0
378,C102,8,31.26,19.18,0
378,C102,9,27.49,47.59,0
378,C102,10,35.68,32.37,0
378,C102,11,31.52,24.05,0
378,C102,12,36.28,35.26,0
379,C101,1,25.2,37.19,0
379,C101,2,24.38,48.01,0
379,C101,3,39.21,41.35,0
379,C101,4,42.65,24.76,0
379,C101,5,29.32,28.38,0
379,C101,6,25.54,68.17,0
379,C101,7,40.05,29.03,0
379,C101,8,33.83,23.13,0
379,C101,9,20.49,20.05,0
379,C101,10,20.19,0.0,0
380,C102,1,39.98,51.84,0
380,C102,2,12.53,39.98,0
380,C102,3,31.97,22.91,0
380,C102,4,30.54,61.78,0
380,C102,5,14.59,60.5,0
380,C102,6,35.81,78.16,0
380,C102,7,58.26,24.06,0
380,C102,8,46.07,44.31,0
380,C102,9,19.05,54.53,0
380,C102,10,19.13,55.61,0
380,C102,11,13.29,46.04,0
380,C102,12,33.9,48.77,0
381,C102,1,30.29,61.54,0
381,C102,2,11.72,52.75,0
381,C102,3,36.89,30.99,0
381,C102,4,35.39,26.07,0
381,C102,5,17.32,14.95,0
381,C102,6,21.36,63.94,0
381,C102,7,38.17,15.92,0
381,C102,8,21.92,21.66,0
381,C102,9,16.34,49.81,0
381,C102,10,15.92,60.67,0
381,C102,11,25.53,45.27,0
381,C102,12,23.72,55.58,0
382,C101,1,24.79,61.44,0
382,C101,2,20.72,61.1,0
382,C101,3,30.94,35.33,0
382,C101,4,20.26,46.11,0
382,C101,5,17.18,59.98,0
382,C101,6,32.04,70.53,0
382,C101,7,24.11,48.2,0
382,C101,8,19.94,61.98,0
382,C101,9,15.56,55.09,0
382,C101,10,24.63,30.7,0
383,C103,1,33.83,47.9,0
383,C103,2,33.94,47.67,0
383,C103,3,41.64,11.49,0
383,C103,4,42.18,72.95,0
383,C103,5,21.14,20.93,0
383,C103,6,25.59,28.86,0
383,C103,7,38.49,37.79,0
383,C103,8,16.02,67.33,0
384,C103,1,29.38,53.41,1
384,C103,2,11.71,67.95,1
384,C103,3,31.25,21.62,1
384,C103,4,32.16,84.77,1
384,C103,5,21.86,85.66,1
384,C103,6,22.84,47.57,1
384,C103,7,28.59,51.89,1
384,C103,8,16.4,64.31,1
385,C102,1,25.7,49.63,0
385,C102,2,26.51,28.1,0
385,C102,3,56.99,38.76,0
385,C102,4,36.88,24.35,0
385,C102,5,25.19,35.37,0
385,C102,6,33.6,19.35,0
385,C102,7,52.85,23.64,0
385,C102,8,12.99,20.24,0
385,C102,9,25.25,33.08,0
385,C102,10,49.47,37.74,0
385,C102,11,21.85,37.48,0
385,C102,12,26.79,39.04,0
386,C102,1,33.0,49.76,1
386,C102,2,36.36,63.75,1
386,C102,3,29.73,55.52,1
386,C102,4,26.08,37.6,1
386,C102,5,36.47,81.29,1
386,C102,6,23.26,42.57,1
386,C102,7,33.92,40.57,1
386,C102,8,33.53,58.69,1
386,C102,9,24.31,72.6,1
386,C102,10,21.06,65.59,1
386,C102,11,21.26,56.59,1
386,C102,12,22.63,49.29,1
387,C102,1,42.38,25.72,0
387,C102,2,22.04,68.53,0
387,C102,3,53.44,0.63,0
387,C102,4,23.75,9.54,0
387,C102,5,19.99,0.0,0
387,C102,6,27.93,19.59,0
387,C102,7,44.48,8.23,0
387,C102,8,30.07,30.49,0
387,C102,9,43.92,57.89,0
387,C102,10,36.93,31.82,0
387,C102,11,48.63,13.42,0
387,C102,12,15.57,35.46,0
388,C101,1,15.39,63.75,1
388,C101,2,8.57,80.69,1
388,C101,3,29.99,52.22,1
388,C101,4,13.04,55.9,1
388,C101,5,9.39,67.76,1
388,C101,6,10.56,48.84,1
388,C101,7,22.42,39.44,1
388,C101,8,13.54,73.5,1
388,C101,9,16.93,62.18,1
388,C101,10,17.51,51.63,1
389,C101,1,27.69,20.93,0
389,C101,2,35.12,30.25,0
389,C101,3,40.35,40.63,0
389,C101,4,34.5,43.99,0
389,C101,5,23.18,57.69,0
389,C101,6,32.3,34.2,0
389,C101,7,32.57,8.26,0
389,C101,8,27.72,42.23,0
389,C101,9,36.35,48.86,0
389,C101,10,38.1,33.01,0
390,C102,1,16.61,69.6,0
390,C102,2,10.36,61.46,0
390,C102,3,16.91,35.95,0
390,C102,4,23.13,50.12,0
390,C102,5,13.11,70.63,0
390,C102,6,19.48,50.59,0
390,C102,7,30.54,64.99,0
390,C102,8,27.93,75.37,0
390,C102,9,23.1,60.43,0
390,C102,10,5.0,47.75,0
390,C102,11,16.94,29.81,0
390,C102,12,12.39,28.22,0
391,C103,1,34.66,58.07,0
391,C103,2,30.99,27.01,0
391,C103,3,23.31,10.07,0
391,C103,4,15.71,28.13,0
391,C103,5,25.78,26.25,0
391,C103,6,30.31,37.98,0
391,C103,7,40.94,39.04,0
391,C103,8,16.52,47.74,0
392,C103,1,24.07,55.08,0
392,C103,2,35.02,27.61,0
392,C103,3,38.98,30.68,0
392,C103,4,24.62,50.58,0
392,C103,5,29.62,69.29,0
392,C103,6,13.27,39.97,0
392,C103,7,32.42,33.91,0
392,C103,8,12.48,47.0,0
393,C101,1,23.25,11.48,0
393,C101,2,26.01,49.45,0
393,C101,3,45.91,28.4,0
393,C101,4,47.86,37.14,0
393,C101,5,25.05,40.19,0
393,C101,6,25.2,25.61,0
393,C101,7,30.58,31.38,0
393,C101,8,26.82,35.91,0
393,C101,9,20.15,39.72,0
393,C101,10,22.96,31.05,0
394,C101,1,27.46,53.96,1
394,C101,2,8.92,99.18,1
394,C101,3,45.25,43.42,1
394,C101,4,16.28,52.59,1
394,C101,5,17.8,73.25,1
394,C101,6,23.63,42.53,1
394,C101,7,29.19,47.4,1
394,C101,8,33.32,77.21,1
394,C101,9,27.22,50.5,1
394,C101,10,5.0,58.75,1
395,C103,1,28.27,42.78,0
395,C103,2,15.07,50.34,0
395,C103,3,46.21,34.81,0
395,C103,4,35.53,51.04,0
395,C103,5,23.32,40.91,0
395,C103,6,27.83,43.59,0
395,C103,7,49.5,34.42,0
395,C103,8,45.71,75.07,0
396,C101,1,5.0,61.67,0
396,C101,2,21.74,31.09,0
396,C101,3,36.26,24.28,0
396,C101,4,31.93,19.72,0
396,C101,5,16.99,48.26,0
396,C101,6,32.03,52.74,0
396,C101,7,32.83,18.96,0
396,C101,8,22.04,46.71,0
396,C101,9,39.65,12.4,0
396,C101,10,24.57,23.12,0
397,C103,1,48.81,27.04,0
397,C103,2,42.44,32.68,0
397,C103,3,49.47,8.25,0
397,C103,4,63.81,15.17,0
397,C103,5,45.96,18.96,0
397,C103,6,14.17,0.0,0
397,C103,7,48.25,23.14,0
397,C103,8,46.61,32.58,0
398,C102,1,50.66,13.71,0
398,C102,2,35.26,28.03,0
398,C102,3,47.48,32.17,0
398,C102,4,25.18,7.94,0
398,C102,5,33.14,22.18,0
398,C102,6,69.99,38.33,0
398,C102,7,44.89,8.23,0
398,C102,8,12.29,12.8,0
398,C102,9,34.18,49.59,0
398,C102,10,45.23,31.62,0
398,C102,11,29.38,32.21,0
398,C102,12,27.23,53.96,0
399,C101,1,27.33,6.11,0
399,C101,2,26.3,51.9,0
399,C101,3,32.19,18.73,0
399,C101,4,35.57,17.2,0
399,C101,5,38.06,31.37,0
399,C101,6,24.49,22.49,0
399,C101,7,45.75,50.83,0
399,C101,8,35.46,26.39,0
399,C101,9,38.79,34.6,0
399,C101,10,41.03,51.45,0
400,C102,1,27.94,21.17,0
400,C102,2,44.12,0.0,0
400,C102,3,54.13,0.0,0
400,C102,4,40.76,40.16,0
400,C102,5,53.27,39.86,0
400,C102,6,54.35,22.41,0
400,C102,7,90.64,8.44,0
400,C102,8,39.38,22.49,0
400,C102,9,62.35,0.0,0
400,C102,10,31.9,9.08,0
400,C102,11,53.64,18.97,0
400,C102,12,22.06,35.67,0
401,C101,1,28.12,19.48,0
401,C101,2,58.59,36.65,0
401,C101,3,37.52,30.66,0
401,C101,4,38.76,30.21,0
401,C101,5,39.49,20.64,0
401,C101,6,25.78,2.87,0
401,C101,7,32.66,40.09,0
401,C101,8,47.72,34.01,0
401,C101,9,47.95,30.62,0
401,C101,10,28.34,33.87,0
402,C101,1,25.76,57.4,0
402,C101,2,29.14,50.94,0
402,C101,3,51.16,30.72,0
402,C101,4,18.77,19.96,0
402,C101,5,29.13,37.68,0
402,C101,6,28.56,40.01,0
402,C101,7,65.52,13.53,0
402,C101,8,9.34,45.24,0
402,C101,9,24.27,44.99,0
402,C101,10,33.15,59.51,0
403,C102,1,29.35,27.33,0
403,C102,2,45.3,53.8,0
403,C102,3,65.55,13.36,0
403,C102,4,25.35,12.43,0
403,C102,5,28.92,30.73,0
403,C102,6,39.13,1.04,0
403,C102,7,48.83,22.71,0
403,C102,8,40.27,29.43,0
403,C102,9,40.64,45.3,0
403,C102,10,38.88,15.11,0
403,C102,11,25.04,24.64,0
403,C102,12,6.72,18.13,0
404,C102,1,15.39,25.19,0
404,C102,2,35.86,42.58,0
404,C102,3,43.31,29.14,0
404,C102,4,29.11,57.76,0
404,C102,5,29.4,17.25,0
404,C102,6,43.58,44.67,0
404,C102,7,36.81,13.54,0
404,C102,8,31.96,37.36,0
404,C102,9,43.05,33.93,0
404,C102,10,20.35,52.56,0
404,C102,11,36.94,41.65,0
404,C102,12,34.6,38.55,0
405,C101,1,35.54,54.65,0
405,C101,2,24.15,65.56,0
405,C101,3,18.22,50.7,0
405,C101,4,11.04,35.87,0
405,C101,5,25.25,43.08,0
405,C101,6,34.18,29.41,0
405,C101,7,40.62,24.4,0
405,C101,8,28.12,44.3,0
405,C101,9,26.39,37.03,0
405,C101,10,21.24,49.58,0
406,C102,1,17.08,42.18,0
406,C102,2,25.7,54.72,0
406,C102,3,37.91,27.75,0
406,C102,4,8.68,47.22,0
406,C102,5,15.89,54.03,0
406,C102,6,16.81,66.33,0
406,C102,7,29.96,38.31,0
406,C102,8,22.46,58.14,0
406,C102,9,21.17,62.87,0
406,C102,10,15.68,76.2,0
406,C102,11,19.66,35.54,0
406,C102,12,22.68,42.44,0
407,C103,1,39.95,39.52,0
407,C103,2,25.56,24.98,0
407,C103,3,37.99,25.35,0
407,C103,4,18.22,34.8,0
407,C103,5,28.62,66.42,0
407,C103,6,23.19,38.35,0
407,C103,7,46.7,26.71,0
407,C103,8,6.43,58.19,0
408,C103,1,44.71,20.82,0
408,C103,2,40.4,47.56,0
408,C103,3,36.89,12.03,0
408,C103,4,32.78,49.6,0
408,C103,5,26.25,17.62,0
408,C103,6,38.99,17.87,0
408,C103,7,52.15,2.17,0
408,C103,8,58.45,6.32,0
409,C102,1,28.62,66.19,0
409,C102,2,16.15,67.25,0
409,C102,3,50.7,29.17,0
409,C102,4,19.44,46.06,0
409,C102,5,21.95,56.5,0
409,C102,6,19.57,35.8,0
409,C102,7,38.04,15.12,0
409,C102,8,36.08,45.53,0
409,C102,9,40.59,10.8,0
409,C102,10,39.19,75.08,0
409,C102,11,24.58,65.92,0
409,C102,12,26.39,16.91,0
410,C103,1,38.91,25.15,0
410,C103,2,23.06,46.62,0
410,C103,3,43.28,30.99,0
410,C103,4,31.12,44.92,0
410,C103,5,24.68,41.2,0
410,C103,6,19.92,57.05,0
410,C103,7,37.15,36.44,0
410,C103,8,26.59,40.75,0
411,C103,1,19.82,8.9,0
411,C103,2,19.43,30.21,0
411,C103,3,47.07,33.48,0
411,C103,4,25.52,21.84,0
411,C103,5,15.56,42.27,0
411,C103,6,43.79,54.07,0
411,C103,7,52.05,29.77,0
411,C103,8,46.93,40.05,0
412,C103,1,20.65,30.62,0
412,C103,2,17.85,50.91,0
412,C103,3,35.15,53.29,0
412,C103,4,23.75,68.73,0
412,C103,5,19.77,46.37,0
412,C103,6,12.88,39.91,0
412,C103,7,38.75,34.11,0
412,C103,8,30.39,53.76,0
413,C101,1,49.96,35.66,0
413,C101,2,40.4,31.05,0
413,C101,3,50.56,33.99,0
413,C101,4,31.14,1.75,0
413,C101,5,29.29,55.52,0
413,C101,6,34.23,43.75,0
413,C101,7,26.96,17.51,0
413,C101,8,33.11,43.22,0
413,C101,9,40.9,34.89,0
413,C101,10,33.05,37.31,0
414,C103,1,8.17,34.65,0
414,C103,2,34.83,18.91,0
414,C103,3,31.61,25.09,0
414,C103,4,30.0,36.54,0
414,C103,5,53.38,0.0,0
414,C103,6,25.24,25.04,0
414,C103,7,65.35,2.42,0
414,C103,8,54.17,30.22,0
415,C103,1,25.76,34.11,0
